NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L0,3826597.126,461144.854,5064866.718,119.000,-42.800,0.000,0,1
L1,3826595.106,461144.611,5064868.256,119.000,-40.250,0.000,2,3
L2,3826595.788,461146.959,5064867.532,121.250,-41.450,0.000,4,5
L3,3826597.926,461147.216,5064865.904,121.250,-44.150,0.000,6,7
L4,3826599.145,461145.097,5064865.180,119.000,-45.350,0.000,8,9
L5,3826598.464,461142.749,5064865.904,116.750,-44.150,0.000,10,11
L6,3826596.326,461142.491,5064867.532,116.750,-41.450,0.000,12,13
L7,3826598.204,461150.401,5064865.408,124.378,-44.973,0.000,14,15
L8,3826600.856,461148.046,5064863.630,121.723,-47.921,0.000,16,17
L9,3826601.763,461144.198,5064863.297,117.794,-48.473,0.000,18,19
L10,3826600.500,461140.657,5064864.564,114.430,-46.371,0.000,20,21
L11,3826597.659,461139.080,5064866.840,113.204,-42.598,0.000,22,23
L12,3826594.568,461140.204,5064869.059,114.690,-38.919,0.000,24,25
L13,3826592.673,461143.505,5064870.182,118.193,-37.056,0.000,26,27
L14,3826592.863,461147.435,5064869.685,122.073,-37.881,0.000,28,29
L15,3826595.047,461150.159,5064867.799,124.516,-41.008,0.000,30,31
L16,3826594.380,461153.677,5064867.982,128.088,-40.705,0.000,32,33
L17,3826597.144,461154.697,5064865.815,128.770,-44.298,0.000,34,35
L18,3826601.123,461153.589,5064862.929,127.194,-49.084,0.000,36,37
L19,3826604.756,461147.678,5064860.736,120.891,-52.720,0.000,38,39
L20,3826605.265,461144.492,5064860.642,117.667,-52.876,0.000,40,41
L21,3826604.541,461140.361,5064861.559,113.652,-51.355,0.000,42,43
L22,3826602.039,461137.645,5064863.682,111.255,-47.834,0.000,44,45
L23,3826597.699,461135.896,5064867.098,110.038,-42.170,0.000,46,47
L24,3826593.867,461136.070,5064869.958,110.669,-37.427,0.000,48,49
L25,3826590.978,461138.748,5064871.885,113.673,-34.233,0.000,50,51
L26,3826590.010,461142.552,5064872.268,117.566,-33.598,0.000,52,53
L27,3826590.071,461147.378,5064871.785,122.350,-34.398,0.000,54,55
L28,3826591.712,461151.442,5064870.186,126.188,-37.050,0.000,56,57
L29,3826593.954,461158.802,5064867.838,133.227,-40.944,0.000,58,59
L30,3826596.907,461159.593,5064865.551,133.660,-44.737,0.000,60,61
L31,3826599.306,461158.546,5064863.844,132.333,-47.566,0.000,62,63
L32,3826604.575,461153.672,5064860.329,126.864,-53.394,0.000,64,65
L33,3826606.941,461153.025,5064858.612,125.938,-56.241,0.000,66,67
L34,3826607.731,461145.575,5064858.693,118.447,-56.107,0.000,68,69
L35,3826607.228,461140.592,5064859.521,113.560,-54.734,0.000,70,71
L36,3826606.914,461135.335,5064860.232,108.379,-53.555,0.000,72,73
L37,3826604.378,461134.393,5064862.220,107.747,-50.258,0.000,74,75
L38,3826600.971,461132.513,5064864.948,106.288,-45.735,0.000,76,77
L39,3826595.408,461131.977,5064869.172,106.421,-38.731,0.000,78,79
L40,3826593.181,461132.332,5064870.811,107.040,-36.013,0.000,80,81
L41,3826589.792,461135.786,5064873.043,110.875,-32.312,0.000,82,83
L42,3826586.781,461137.750,5064875.126,113.185,-28.859,0.000,84,85
L43,3826585.827,461146.564,5064875.045,122.050,-28.993,0.000,86,87
L44,3826586.664,461150.338,5064874.075,125.696,-30.601,0.000,88,89
L45,3826588.549,461155.144,5064872.226,130.242,-33.668,0.000,90,91
L46,3826630.322,461178.669,5064838.744,148.601,-89.187,0.000,92,93
L47,3826627.124,461100.098,5064848.247,70.977,-73.426,0.000,94,95
L48,3826588.364,461159.623,5064871.960,134.711,-34.109,0.000,1,0
L49,3826588.682,461162.637,5064871.449,137.666,-34.957,0.000,3,2
L50,3826600.950,461164.340,5064862.087,137.889,-50.481,0.000,5,4
L51,3826610.979,461153.561,5064855.533,125.987,-61.348,0.000,7,6
L52,3826612.998,461149.206,5064854.411,121.422,-63.208,0.000,9,8
L53,3826610.883,461137.550,5064857.052,110.103,-58.827,0.000,11,10
L54,3826603.537,461128.472,5064863.387,101.969,-48.323,0.000,13,12
L55,3826598.213,461124.464,5064867.745,98.627,-41.096,0.000,15,14
L56,3826587.893,461131.621,5064874.845,106.967,-29.324,0.000,17,16
L57,3826582.833,461137.125,5064878.145,113.036,-23.852,0.000,19,18
L58,3826582.155,461147.047,5064877.758,122.968,-24.495,0.000,21,20
L59,3826578.221,461153.841,5064880.096,130.184,-20.618,0.000,23,22
L60,3826583.851,461164.370,5064874.918,139.964,-29.204,0.000,25,24
L61,3826592.919,461169.868,5064867.615,144.338,-41.314,0.000,27,26
L62,3826597.906,461170.283,5064863.834,144.153,-47.584,0.000,29,28
L63,3826604.651,461169.268,5064858.863,142.339,-55.826,0.000,31,30
L64,3826613.884,461155.354,5064853.190,127.420,-65.232,0.000,33,32
L65,3826616.405,461147.886,5064851.973,119.704,-67.250,0.000,35,34
L66,3826616.647,461134.074,5064853.039,105.962,-65.481,0.000,37,36
L67,3826609.137,461123.943,5064859.593,96.803,-54.614,0.000,39,38
L68,3826602.792,461119.504,5064864.757,93.154,-46.051,0.000,41,40
L69,3826593.412,461120.859,5064871.675,95.622,-34.580,0.000,43,42
L70,3826581.371,461127.458,5064880.116,103.614,-20.583,0.000,45,44
L71,3826575.559,461143.976,5064882.986,120.708,-15.826,0.000,47,46
L72,3826570.557,461156.586,5064885.601,133.826,-11.490,0.000,49,48
L73,3826578.515,461167.112,5064878.676,143.325,-22.973,0.000,51,50
L74,3826588.226,461174.589,5064870.711,149.586,-36.181,0.000,53,52
L75,3826594.108,461177.369,5064866.044,151.643,-43.919,0.000,55,54
L76,3826608.822,461171.961,5064855.489,144.513,-61.422,0.000,57,56
L77,3826620.606,461160.755,5064847.657,131.978,-74.408,0.000,59,58
L78,3826623.997,461149.032,5064846.171,119.934,-76.871,0.000,61,60
L79,3826621.063,461140.642,5064849.132,111.955,-71.961,0.000,63,62
L80,3826620.775,461126.074,5064850.664,97.526,-69.419,0.000,65,64
L81,3826609.583,461113.984,5064860.158,86.862,-53.676,0.000,67,66
L82,3826602.786,461111.556,5064865.480,85.264,-44.852,0.000,69,68
L83,3826590.011,461111.942,5064875.034,87.176,-29.010,0.000,71,70
L84,3826584.822,461117.345,5064878.440,93.160,-23.362,0.000,73,72
L85,3826572.974,461132.432,5064885.970,109.556,-10.877,0.000,75,74
