NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L0,3551485.443,1334115.534,5110177.847,-13.420,-4.412,0.000,0,1
L1,3551478.798,1334115.307,5110182.659,-12.844,3.775,0.000,2,3
L2,3551483.916,1334112.535,5110179.755,-16.245,-1.770,0.000,4,5
L3,3551478.265,1334112.175,5110183.892,-15.923,5.236,0.000,6,7
L4,3551466.979,1334144.632,5110183.126,18.018,10.659,0.000,8,9
L5,3551461.966,1334143.756,5110186.948,17.745,17.018,0.000,10,11
L6,3551468.063,1334152.360,5110180.249,25.643,7.338,0.000,12,13
L7,3551463.987,1334152.767,5110183.051,26.545,12.218,0.000,14,15
L8,3551487.991,1334109.904,5110177.558,-19.378,-6.075,0.000,16,17
L9,3551493.735,1334108.244,5110173.905,-21.739,-12.672,0.000,18,19
L10,3551494.268,1334104.311,5110174.594,-25.751,-12.308,0.000,20,21
L11,3551491.596,1334102.294,5110177.053,-27.452,-8.519,0.000,22,23
L12,3551476.164,1334132.138,5110179.961,4.368,2.651,0.000,24,25
L13,3551475.795,1334126.696,5110181.706,-1.050,4.507,0.000,26,27
L14,3551473.005,1334126.786,5110183.675,-0.622,7.897,0.000,28,29
L15,3551471.144,1334131.216,5110183.800,4.049,9.029,0.000,30,31
L16,3551471.482,1334124.144,5110185.483,-3.090,10.442,0.000,32,33
L17,3551473.252,1334119.430,5110185.500,-8.035,9.494,0.000,34,35
L18,3551466.178,1334121.845,5110189.899,-4.756,17.523,0.000,36,37
L19,3551467.256,1334117.309,5110190.363,-9.439,17.376,0.000,38,39
L20,3551492.560,1334138.818,5110166.425,9.089,-19.130,0.000,40,41
L21,3551498.060,1334131.987,5110164.353,1.568,-24.093,0.000,42,43
L22,3551498.560,1334143.312,5110160.914,12.874,-27.629,0.000,44,45
L23,3551502.755,1334131.958,5110161.005,0.971,-29.829,0.000,46,47
L24,3551488.985,1334121.097,5110173.802,-8.264,-10.181,0.000,48,49
L25,3551489.933,1334117.081,5110174.218,-12.410,-10.303,0.000,50,51
L26,3551492.239,1334122.082,5110171.208,-7.669,-14.416,0.000,52,53
L27,3551495.574,1334121.092,5110169.094,-9.066,-18.239,0.000,54,55
L28,3551480.971,1334147.617,5110172.314,19.322,-7.226,0.000,56,57
L29,3551480.004,1334151.400,5110171.976,23.236,-7.020,0.000,58,59
L30,3551488.131,1334148.755,5110166.887,19.598,-16.278,0.000,60,61
L31,3551486.554,1334154.531,5110166.442,25.586,-15.841,0.000,62,63
L32,3551463.056,1334123.321,5110191.729,-2.897,20.961,0.000,64,65
L33,3551459.795,1334128.977,5110192.520,3.174,23.489,0.000,66,67
L34,3551451.886,1334128.039,5110198.428,3.189,33.405,0.000,68,69
L35,3551454.611,1334122.151,5110198.083,-3.050,31.593,0.000,70,71
L36,3551478.857,1334135.178,5110177.210,7.093,-1.428,0.000,72,73
L37,3551474.179,1334136.817,5110180.106,9.304,3.870,0.000,74,75
L38,3551479.227,1334138.952,5110175.918,10.836,-2.855,0.000,76,77
L39,3551476.368,1334140.732,5110177.477,12.968,0.182,0.000,78,79
L40,3551480.207,1334103.445,5110184.879,-24.920,5.114,0.000,80,81
L41,3551472.190,1334107.387,5110189.536,-19.994,13.902,0.000,82,83
L42,3551475.505,1334098.903,5110189.475,-28.910,12.038,0.000,84,85
L43,3551467.499,1334104.261,5110193.740,-22.564,20.448,0.000,86,87
L44,3551483.837,1334131.884,5110174.546,3.185,-6.670,0.000,88,89
L45,3551484.573,1334135.532,5110173.028,6.757,-8.511,0.000,90,91
L46,3551487.463,1334129.381,5110172.636,0.234,-10.458,0.000,92,93
L47,3551487.977,1334134.327,5110170.923,5.136,-12.364,0.000,94,95
L48,3551465.855,1334138.298,5110185.653,11.797,13.670,0.000,96,97
L49,3551487.948,1334143.345,5110168.490,14.191,-14.657,0.000,98,99
L50,3551457.874,1334144.747,5110189.602,19.235,21.766,0.000,100,101
L51,3551460.850,1334131.919,5110190.966,6.000,21.439,0.000,102,103
L52,3551499.747,1334122.951,5110165.606,-7.705,-23.823,0.000,104,105
L53,3551494.596,1334149.807,5110161.980,19.873,-24.458,0.000,106,107
L54,3551455.104,1334135.823,5110194.010,10.613,27.459,0.000,108,109
L55,3551473.505,1334133.676,5110181.443,6.233,5.506,0.000,110,111
L56,3551485.339,1334099.622,5110182.251,-29.378,-0.176,0.000,112,113
L57,3551495.440,1334128.085,5110167.287,-2.031,-19.881,0.000,114,115
L58,3551492.095,1334113.853,5110173.550,-15.911,-12.115,0.000,116,117
L59,3551478.695,1334158.069,5110171.096,30.088,-7.141,0.000,118,119
L60,3551485.014,1334141.924,5110170.974,13.119,-10.701,0.000,120,121
L61,3551492.734,1334130.511,5110168.561,0.731,-17.197,0.000,122,123
L62,3551473.447,1334111.049,5110187.641,-16.470,11.419,0.000,124,125
L63,3551476.988,1334122.461,5110182.006,-5.445,4.142,0.000,126,127
L64,3551470.195,1334140.159,5110182.044,13.140,7.880,0.000,128,129
L65,3551482.719,1334121.422,5110178.192,-7.181,-2.600,0.000,130,131
L66,3551475.373,1334150.972,5110175.402,23.366,-1.245,0.000,132,133
L67,3551478.196,1334143.867,5110175.317,15.894,-2.864,0.000,134,135
L68,3551497.044,1334115.822,5110169.478,-14.533,-18.676,0.000,136,137
L69,3551497.381,1334112.548,5110170.128,-17.860,-18.243,0.000,138,139
L70,3551482.948,1334126.600,5110176.620,-2.011,-4.217,0.000,140,141
L71,3551480.523,1334107.948,5110183.428,-20.439,3.565,0.000,142,143
L72,3551483.187,1334138.961,5110173.086,10.366,-7.701,0.000,144,145
L73,3551465.068,1334130.832,5110188.247,4.399,16.560,0.000,146,147
L74,3551471.591,1334142.899,5110180.301,15.721,5.465,0.000,148,149
L75,3551456.245,1334138.829,5110192.376,13.492,25.287,0.000,150,151
L76,3551486.151,1334122.700,5110175.392,-6.313,-7.128,0.000,152,153
L77,3551488.345,1334138.243,5110169.594,9.022,-13.826,0.000,154,155
L78,3551486.886,1334106.664,5110179.229,-22.497,-3.887,0.000,156,157
L79,3551465.954,1334111.984,5110192.742,-14.626,20.343,0.000,158,159
L80,3551471.156,1334115.920,5110187.953,-11.304,12.964,0.000,160,161
L81,3551462.299,1334139.348,5110187.908,13.281,17.748,0.000,162,163
L82,3551467.812,1334124.749,5110187.941,-2.039,14.774,0.000,164,165
L83,3551480.088,1334123.568,5110179.489,-4.708,0.064,0.000,166,167
L84,3551494.337,1334143.408,5110163.906,13.481,-22.489,0.000,168,169
L85,3551480.905,1334132.398,5110176.502,4.055,-3.216,0.000,170,171
L86,3551469.791,1334158.700,5110177.288,31.798,3.587,0.000,172,173
L87,3551472.892,1334149.864,5110177.477,22.554,2.076,0.000,174,175
L88,3551476.048,1334119.531,5110183.475,-8.272,6.048,0.000,176,177
L89,3551459.810,1334111.068,5110197.383,-14.802,28.095,0.000,178,179
L90,3551483.119,1334118.028,5110178.830,-10.635,-2.213,0.000,180,181
L91,3551501.536,1334124.955,5110163.782,-5.910,-26.529,0.000,182,183
L92,3551462.038,1334118.881,5110193.665,-7.230,23.353,0.000,184,185
L93,3551485.807,1334126.151,5110174.698,-2.808,-7.599,0.000,186,187
L94,3551490.142,1334127.647,5110171.193,-1.830,-13.287,0.000,188,189
L95,3551468.333,1334131.994,5110185.597,5.170,12.266,0.000,190,191
H0,3551463.282,1334192.558,5110174.229,-8.479,26.406,0.000,0,1
H1,3551462.367,1334197.522,5110173.204,-3.341,26.047,0.000,2,3
H2,3551461.454,1334202.485,5110172.178,1.796,25.687,0.000,4,5
H3,3551460.539,1334207.449,5110171.153,6.934,25.328,0.000,6,7
H4,3551459.625,1334212.412,5110170.127,12.071,24.969,0.000,8,9
H5,3551468.374,1334187.744,5110172.248,-13.975,21.628,0.000,10,11
H6,3551467.461,1334192.707,5110171.222,-8.838,21.268,0.000,12,13
H7,3551466.546,1334197.671,5110170.197,-3.700,20.909,0.000,14,15
H8,3551465.632,1334202.634,5110169.172,1.437,20.550,0.000,16,17
H9,3551464.717,1334207.597,5110168.147,6.574,20.191,0.000,18,19
H10,3551463.804,1334212.561,5110167.121,11.712,19.831,0.000,20,21
H11,3551462.889,1334217.524,5110166.096,16.849,19.472,0.000,22,23
H12,3551473.468,1334182.929,5110170.266,-19.472,16.849,0.000,24,25
H13,3551472.554,1334187.892,5110169.241,-14.335,16.490,0.000,26,27
H14,3551471.639,1334192.856,5110168.216,-9.197,16.131,0.000,28,29
H15,3551470.725,1334197.819,5110167.191,-4.060,15.772,0.000,30,31
H16,3551469.811,1334202.783,5110166.165,1.078,15.412,0.000,32,33
H17,3551468.897,1334207.746,5110165.140,6.215,15.053,0.000,34,35
H18,3551467.982,1334212.710,5110164.115,11.353,14.694,0.000,36,37
H19,3551467.068,1334217.673,5110163.089,16.490,14.335,0.000,38,39
H20,3551466.154,1334222.637,5110162.064,21.628,13.975,0.000,40,41
H21,3551478.561,1334178.114,5110168.285,-24.969,12.071,0.000,42,43
H22,3551477.647,1334183.078,5110167.260,-19.831,11.712,0.000,44,45
H23,3551476.732,1334188.041,5110166.235,-14.694,11.353,0.000,46,47
H24,3551475.818,1334193.005,5110165.209,-9.556,10.993,0.000,48,49
H25,3551474.904,1334197.968,5110164.184,-4.419,10.634,0.000,50,51
H26,3551473.990,1334202.931,5110163.159,0.718,10.275,0.000,52,53
H27,3551473.075,1334207.895,5110162.134,5.856,9.916,0.000,54,55
H28,3551472.161,1334212.858,5110161.108,10.993,9.556,0.000,56,57
H29,3551471.247,1334217.822,5110160.083,16.131,9.197,0.000,58,59
H30,3551470.332,1334222.785,5110159.058,21.268,8.838,0.000,60,61
H31,3551469.418,1334227.749,5110158.032,26.406,8.479,0.000,62,63
H32,3551482.739,1334178.263,5110165.279,-25.328,6.934,0.000,64,65
H33,3551481.826,1334183.226,5110164.254,-20.191,6.574,0.000,66,67
H34,3551480.911,1334188.190,5110163.228,-15.053,6.215,0.000,68,69
H35,3551479.997,1334193.153,5110162.203,-9.916,5.856,0.000,70,71
H36,3551479.082,1334198.117,5110161.178,-4.778,5.497,0.000,72,73
H37,3551478.169,1334203.080,5110160.152,0.359,5.137,0.000,74,75
H38,3551477.254,1334208.044,5110159.127,5.497,4.778,0.000,76,77
H39,3551476.340,1334213.007,5110158.102,10.634,4.419,0.000,78,79
H40,3551475.425,1334217.971,5110157.077,15.772,4.060,0.000,80,81
H41,3551474.511,1334222.934,5110156.051,20.909,3.700,0.000,82,83
H42,3551473.597,1334227.898,5110155.026,26.047,3.341,0.000,84,85
H43,3551486.919,1334178.412,5110162.272,-25.687,1.796,0.000,86,87
H44,3551486.004,1334183.375,5110161.247,-20.550,1.437,0.000,88,89
H45,3551485.090,1334188.339,5110160.222,-15.412,1.078,0.000,90,91
H46,3551484.176,1334193.302,5110159.196,-10.275,0.718,0.000,92,93
H47,3551483.261,1334198.266,5110158.171,-5.137,0.359,0.000,94,95
H48,3551481.433,1334208.192,5110156.121,5.137,-0.359,0.000,96,97
H49,3551480.518,1334213.156,5110155.096,10.275,-0.718,0.000,98,99
H50,3551479.604,1334218.119,5110154.070,15.412,-1.078,0.000,100,101
H51,3551478.690,1334223.083,5110153.045,20.550,-1.437,0.000,102,103
H52,3551477.775,1334228.046,5110152.020,25.687,-1.796,0.000,104,105
H53,3551491.097,1334178.560,5110159.266,-26.047,-3.341,0.000,106,107
H54,3551490.183,1334183.524,5110158.241,-20.909,-3.700,0.000,108,109
H55,3551489.269,1334188.487,5110157.215,-15.772,-4.060,0.000,110,111
H56,3551488.354,1334193.451,5110156.190,-10.634,-4.419,0.000,112,113
H57,3551487.440,1334198.414,5110155.165,-5.497,-4.778,0.000,114,115
H58,3551486.525,1334203.378,5110154.140,-0.359,-5.137,0.000,116,117
H59,3551485.612,1334208.341,5110153.114,4.778,-5.497,0.000,118,119
H60,3551484.697,1334213.305,5110152.089,9.916,-5.856,0.000,120,121
H61,3551483.783,1334218.268,5110151.064,15.053,-6.215,0.000,122,123
H62,3551482.868,1334223.232,5110150.038,20.191,-6.574,0.000,124,125
H63,3551481.955,1334228.195,5110149.013,25.328,-6.934,0.000,126,127
H64,3551495.276,1334178.709,5110156.260,-26.406,-8.479,0.000,128,129
H65,3551494.362,1334183.673,5110155.234,-21.268,-8.838,0.000,130,131
H66,3551493.447,1334188.636,5110154.209,-16.131,-9.197,0.000,132,133
