NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L0,3826577.462,461022.624,5064892.526,0.000,0.000,0.000,0,1
L1,3826575.443,461022.381,5064894.064,0.000,2.550,0.000,2,3
L2,3826576.124,461024.729,5064893.340,2.250,1.350,0.000,4,5
L3,3826578.262,461024.987,5064891.712,2.250,-1.350,0.000,6,7
L4,3826579.481,461022.867,5064890.988,0.000,-2.550,0.000,8,9
L5,3826578.800,461020.519,5064891.712,-2.250,-1.350,0.000,10,11
L6,3826576.662,461020.261,5064893.340,-2.250,1.350,0.000,12,13
L7,3826574.389,461018.499,5064895.205,-3.728,4.443,0.000,14,15
L8,3826572.869,461022.071,5064896.024,0.000,5.800,0.000,16,17
L9,3826573.497,461025.901,5064895.206,3.728,4.443,0.000,18,19
L10,3826575.981,461028.199,5064893.133,5.712,1.007,0.000,20,21
L11,3826579.158,461027.888,5064890.777,5.023,-2.900,0.000,22,23
L12,3826581.541,461025.114,5064889.239,1.984,-5.450,0.000,24,25
L13,3826582.015,461021.174,5064889.239,-1.984,-5.450,0.000,26,27
L14,3826580.359,461017.914,5064890.777,-5.023,-2.900,0.000,28,29
L15,3826577.348,461016.857,5064893.133,-5.712,1.007,0.000,30,31
L16,3826576.625,461013.450,5064893.983,-9.008,2.417,0.000,32,33
L17,3826573.729,461014.193,5064896.090,-7.924,5.910,0.000,34,35
L18,3826570.534,461017.473,5064898.192,-4.285,9.395,0.000,36,37
L19,3826569.465,461024.669,5064898.344,2.987,9.647,0.000,38,39
L20,3826570.205,461027.700,5064897.514,5.908,8.271,0.000,40,41
L21,3826572.423,461030.819,5064895.568,8.739,5.043,0.000,42,43
L22,3826575.721,461031.683,5064893.014,9.202,0.809,0.000,44,45
L23,3826580.324,461030.641,5064889.653,7.617,-4.764,0.000,46,47
L24,3826583.738,461028.248,5064887.307,4.833,-8.655,0.000,48,49
L25,3826585.352,461024.261,5064886.456,0.681,-10.065,0.000,50,51
L26,3826584.795,461020.431,5064887.220,-3.054,-8.798,0.000,52,53
