NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L0,3826533.757,461098.642,5064918.461,80.700,43.000,0.000,0,1
L1,3826531.737,461098.398,5064919.999,80.700,45.550,0.000,2,3
L2,3826532.418,461100.747,5064919.275,82.950,44.350,0.000,4,5
L3,3826534.557,461101.004,5064917.647,82.950,41.650,0.000,6,7
L4,3826535.776,461098.885,5064916.923,80.700,40.450,0.000,8,9
L5,3826535.095,461096.537,5064917.647,78.450,41.650,0.000,10,11
L6,3826532.957,461096.279,5064919.275,78.450,44.350,0.000,12,13
L7,3826529.304,461097.292,5064921.925,79.893,48.744,0.000,14,15
L8,3826529.493,461101.224,5064921.428,83.774,47.919,0.000,16,17
L9,3826531.678,461103.947,5064919.542,86.216,44.792,0.000,18,19
L10,3826534.834,461104.189,5064917.151,86.078,40.827,0.000,20,21
L11,3826537.487,461101.834,5064915.373,83.423,37.879,0.000,22,23
L12,3826538.394,461097.986,5064915.040,79.494,37.327,0.000,24,25
L13,3826537.131,461094.445,5064916.307,76.130,39.429,0.000,26,27
L14,3826534.290,461092.868,5064918.583,74.904,43.202,0.000,28,29
L15,3826531.199,461093.992,5064920.801,76.390,46.881,0.000,30,31
L16,3826529.114,461091.677,5064922.576,74.341,49.823,0.000,32,33
L17,3826526.891,461094.201,5064924.016,77.112,52.211,0.000,34,35
L18,3826525.488,461099.000,5064924.635,82.045,53.238,0.000,36,37
L19,3826527.617,461105.602,5064922.440,88.345,49.598,0.000,38,39
L20,3826529.557,461107.597,5064920.804,90.093,46.884,0.000,40,41
L21,3826532.831,461108.686,5064918.248,90.783,42.646,0.000,42,43
L22,3826536.090,461107.216,5064915.934,88.933,38.810,0.000,44,45
L23,3826539.682,461103.319,5064913.591,84.635,34.924,0.000,46,47
L24,3826541.656,461099.102,5064912.490,80.212,33.099,0.000,48,49
L25,3826541.371,461094.769,5064913.095,75.944,34.103,0.000,50,51
L26,3826539.251,461091.999,5064914.937,73.448,37.157,0.000,52,53
L27,3826535.857,461089.879,5064917.677,71.749,41.700,0.000,54,55
L28,3826532.129,461089.811,5064920.481,72.127,46.350,0.000,56,57
L29,3826525.777,461088.896,5064925.332,71.979,54.393,0.000,58,59
L30,3826523.611,461091.726,5064926.701,75.047,56.664,0.000,60,61
L31,3826523.029,461094.792,5064926.861,78.161,56.929,0.000,62,63
L32,3826523.541,461102.691,5064925.763,85.942,55.108,0.000,64,65
L33,3826522.699,461105.541,5064926.138,88.872,55.729,0.000,66,67
L34,3826527.455,461109.769,5064922.185,92.501,49.175,0.000,68,69
L35,3826531.201,461111.483,5064919.219,93.755,44.256,0.000,70,71
L36,3826535.034,461113.526,5064916.157,95.325,39.179,0.000,72,73
L37,3826537.077,461111.214,5064914.833,92.785,36.983,0.000,74,75
L38,3826540.249,461108.386,5064912.707,89.598,33.458,0.000,76,77
L39,3826543.664,461102.622,5064910.665,83.466,30.072,0.000,78,79
L40,3826544.635,461100.055,5064910.168,80.802,29.249,0.000,80,81
L41,3826544.082,461094.829,5064911.055,75.679,30.720,0.000,82,83
L42,3826544.362,461090.688,5064911.220,71.535,30.993,0.000,84,85
L43,3826538.744,461085.662,5064915.890,67.217,38.738,0.000,86,87
L44,3826535.659,461084.858,5064918.279,66.788,42.699,0.000,88,89
L45,3826531.280,461084.717,5064921.579,67.171,48.170,0.000,90,91
L46,3826523.850,461152.733,5064921.008,135.588,47.220,0.000,92,93
L47,3826576.675,461108.114,5064885.390,84.970,-11.838,0.000,94,95
L48,3826528.262,461082.487,5064924.046,65.318,52.261,0.000,1,0
L49,3826525.989,461081.464,5064925.844,64.575,55.243,0.000,3,2
L50,3826518.094,461093.942,5064930.643,77.908,63.199,0.000,5,4
L51,3826520.117,461109.659,5064927.704,93.270,58.325,0.000,7,6
L52,3826522.046,461113.813,5064925.880,97.163,55.301,0.000,9,8
L53,3826531.321,461116.809,5064918.647,99.028,43.308,0.000,11,10
L54,3826541.659,461112.988,5064911.232,93.998,31.013,0.000,13,12
L55,3826547.362,461109.055,5064907.307,89.411,24.505,0.000,15,14
L56,3826548.022,461094.666,5064908.113,75.046,25.841,0.000,17,16
L57,3826546.956,461086.707,5064909.632,67.272,28.361,0.000,19,18
L58,3826540.417,461081.478,5064915.013,62.863,37.283,0.000,21,20
L59,3826537.836,461074.152,5064917.613,55.898,41.595,0.000,23,22
L60,3826527.424,461075.462,5064925.309,58.444,54.357,0.000,25,24
L61,3826518.635,461082.763,5064931.246,66.744,64.201,0.000,27,26
L62,3826515.619,461087.962,5064933.041,72.267,67.176,0.000,29,28
L63,3826512.638,461095.706,5064934.578,80.311,69.725,0.000,31,30
L64,3826517.279,461111.983,5064929.623,95.916,61.508,0.000,33,32
L65,3826521.102,461118.091,5064926.202,101.523,55.835,0.000,35,34
L66,3826530.589,461124.610,5064918.491,106.861,43.049,0.000,37,36
L67,3826541.751,461121.089,5064910.431,102.030,29.684,0.000,39,38
L68,3826548.314,461116.248,5064905.943,96.438,22.242,0.000,41,40
L69,3826552.499,461105.504,5064903.773,85.271,18.644,0.000,43,42
L70,3826554.488,461089.508,5064903.726,69.152,18.567,0.000,45,44
L71,3826546.162,461075.746,5064911.218,56.485,30.992,0.000,47,46
L72,3826540.115,461064.629,5064916.762,46.171,40.185,0.000,49,48
L73,3826528.432,461068.455,5064925.186,51.367,54.153,0.000,51,50
L74,3826517.914,461075.556,5064932.439,59.675,66.179,0.000,53,52
L75,3826512.762,461080.648,5064935.847,65.347,71.829,0.000,55,54
L76,3826508.481,461098.992,5064937.401,84.071,74.406,0.000,57,56
L77,3826509.842,461116.796,5064934.771,101.585,70.043,0.000,59,58
L78,3826516.152,461125.770,5064929.223,109.739,60.844,0.000,61,60
L79,3826523.600,461126.403,5064923.575,109.477,51.479,0.000,63,62
L80,3826533.903,461132.694,5064915.274,114.490,37.713,0.000,65,64
L81,3826548.444,461126.084,5064904.956,106.188,20.605,0.000,67,66
L82,3826553.852,461119.844,5064901.461,99.346,14.810,0.000,69,68
L83,3826560.569,461105.871,5064897.682,84.670,8.545,0.000,71,70
L84,3826559.644,461097.819,5064899.104,76.786,10.903,0.000,73,72
L85,3826555.616,461078.186,5064903.902,57.776,18.860,0.000,75,74
