NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L0,3826891.969,460387.586,5064715.032,0.000,0.000,0.000,0,1
L1,3826889.950,460387.343,5064716.570,0.000,2.550,0.000,2,3
L2,3826890.631,460389.691,5064715.846,2.250,1.350,0.000,4,5
L3,3826892.769,460389.949,5064714.218,2.250,-1.350,0.000,6,7
L4,3826893.988,460387.829,5064713.494,0.000,-2.550,0.000,8,9
L5,3826893.307,460385.481,5064714.218,-2.250,-1.350,0.000,10,11
L6,3826891.169,460385.223,5064715.846,-2.250,1.350,0.000,12,13
L7,3826895.755,460383.984,5064712.516,-4.029,-4.172,0.000,14,15
L8,3826893.139,460381.917,5064714.666,-5.768,-0.606,0.000,16,17
L9,3826889.976,460382.503,5064716.988,-4.808,3.243,0.000,18,19
L10,3826887.745,460385.467,5064718.394,-1.599,5.575,0.000,20,21
L11,3826887.490,460389.422,5064718.228,2.359,5.299,0.000,22,23
L12,3826889.332,460392.519,5064716.566,5.213,2.543,0.000,24,25
L13,3826892.407,460393.307,5064714.186,5.628,-1.403,0.000,26,27
L14,3826895.277,460391.418,5064712.202,3.409,-4.692,0.000,28,29
L15,3826896.600,460387.736,5064711.543,-0.405,-5.786,0.000,30,31
L16,3826899.439,460387.013,5064709.477,-1.462,-9.211,0.000,32,33
L17,3826899.303,460383.384,5064709.907,-5.049,-8.498,0.000,34,35
L18,3826897.185,460379.255,5064711.870,-8.895,-5.243,0.000,36,37
L19,3826891.599,460377.564,5064716.216,-9.906,1.963,0.000,38,39
L20,3826889.058,460378.328,5064718.054,-8.843,5.011,0.000,40,41
L21,3826886.213,460380.921,5064719.955,-5.929,8.164,0.000,42,43
L22,3826885.000,460384.967,5064720.500,-1.767,9.067,0.000,44,45
L23,3826885.104,460390.728,5064719.901,3.941,8.073,0.000,46,47
L24,3826886.477,460395.086,5064718.476,8.103,5.711,0.000,48,49
L25,3826889.410,460397.289,5064716.076,9.939,1.730,0.000,50,51
L26,3826892.562,460396.792,5064713.755,9.069,-2.118,0.000,52,53
L27,3826896.140,460394.671,5064711.261,6.535,-6.253,0.000,54,55
L28,3826898.638,460391.047,5064709.714,2.638,-8.819,0.000,56,57
L29,3826903.398,460385.329,5064706.658,-3.608,-13.886,0.000,58,59
L30,3826903.031,460381.579,5064707.272,-7.287,-12.867,0.000,60,61
L31,3826901.470,460379.250,5064708.654,-9.413,-10.576,0.000,62,63
L32,3826896.128,460375.226,5064713.028,-12.769,-3.323,0.000,64,65
L33,3826894.877,460372.766,5064714.189,-15.061,-1.397,0.000,66,67
L34,3826889.066,460375.018,5064718.347,-12.131,5.497,0.000,68,69
L35,3826885.513,460377.716,5064720.770,-9.027,9.515,0.000,70,71
