NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
H39,3826982.316,460898.893,5064600.879,-23.090,-70.222,0.000,78,79
H40,3826983.412,460903.764,5064599.616,-18.385,-72.316,0.000,80,81
H41,3826984.508,460908.635,5064598.353,-13.680,-74.411,0.000,82,83
H42,3826984.100,460887.521,5064600.568,-34.594,-70.737,0.000,84,85
H43,3826985.196,460892.392,5064599.305,-29.889,-72.832,0.000,86,87
H44,3826986.292,460897.262,5064598.042,-25.185,-74.926,0.000,88,89
H45,3826987.388,460902.133,5064596.779,-20.480,-77.021,0.000,90,91
H46,3826989.173,460890.761,5064596.467,-31.984,-77.537,0.000,92,93
H47,3826990.269,460895.632,5064595.204,-27.279,-79.631,0.000,94,95
CLBA,3826923.942,460915.117,5064643.229,0.000,0.000,0.000,-1,-1
CHBA0,3826896.631,460979.131,5064657.943,66.821,24.395,0.000,-1,-1
CHBA1,3826979.780,460897.273,5064602.929,-24.395,-66.822,0.000,-1,-1
CHBA,3826938.206,460938.202,5064630.436,21.213,-21.214,0.000,-1,-1
