NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L0,3827161.630,461409.084,5064420.786,0.000,0.000,0.000,0,1
L1,3827159.611,461408.841,5064422.324,0.000,2.550,0.000,2,3
L2,3827160.292,461411.189,5064421.600,2.250,1.350,0.000,4,5
L3,3827162.430,461411.447,5064419.972,2.250,-1.350,0.000,6,7
L4,3827163.649,461409.327,5064419.248,0.000,-2.550,0.000,8,9
L5,3827162.968,461406.979,5064419.972,-2.250,-1.350,0.000,10,11
L6,3827160.830,461406.721,5064421.600,-2.250,1.350,0.000,12,13
L7,3827157.406,461406.965,5064424.148,-1.599,5.575,0.000,14,15
L8,3827157.151,461410.920,5064423.982,2.359,5.299,0.000,16,17
L9,3827158.993,461414.017,5064422.320,5.213,2.543,0.000,18,19
L10,3827162.068,461414.805,5064419.940,5.628,-1.403,0.000,20,21
L11,3827164.938,461412.916,5064417.956,3.409,-4.692,0.000,22,23
L12,3827166.261,461409.234,5064417.297,-0.405,-5.786,0.000,24,25
L13,3827165.416,461405.482,5064418.270,-4.029,-4.172,0.000,26,27
L14,3827162.800,461403.415,5064420.420,-5.768,-0.606,0.000,28,29
L15,3827159.637,461404.001,5064422.742,-4.808,3.243,0.000,30,31
L16,3827157.846,461401.330,5064424.327,-7.246,5.872,0.000,32,33
L17,3827155.380,461403.461,5064425.986,-4.835,8.622,0.000,34,35
L18,3827153.464,461408.006,5064427.013,-0.093,10.325,0.000,36,37
L19,3827154.817,461414.964,5064425.368,6.653,7.598,0.000,38,39
L20,3827156.501,461417.290,5064423.894,8.761,5.153,0.000,40,41
L21,3827159.596,461418.946,5064421.421,10.034,1.053,0.000,42,43
L22,3827162.964,461418.044,5064418.975,8.736,-3.004,0.000,44,45
L23,3827166.930,461414.780,5064416.293,5.021,-7.450,0.000,46,47
L24,3827169.342,461410.915,5064414.832,0.895,-9.873,0.000,48,49
L25,3827169.547,461406.542,5064415.074,-3.471,-9.472,0.000,50,51
L26,3827167.773,461403.410,5064416.688,-6.368,-6.795,0.000,52,53
L27,3827164.674,461400.705,5064419.258,-8.683,-2.533,0.000,54,55
L28,3827161.019,461399.990,5064422.067,-8.956,2.124,0.000,56,57
L29,3827154.879,461397.975,5064426.857,-10.222,10.068,0.000,58,59
L30,3827152.434,461400.422,5064428.472,-7.500,12.745,0.000,60,61
L31,3827151.519,461403.381,5064428.891,-4.453,13.440,0.000,62,63
L32,3827151.137,461411.351,5064428.457,3.506,12.720,0.000,64,65
L33,3827149.991,461414.048,5064429.074,6.321,13.742,0.000,66,67
L34,3827154.192,461419.092,5064425.464,10.826,7.757,0.000,68,69
L35,3827157.681,461421.453,5064422.632,12.753,3.061,0.000,70,71
L36,3827161.219,461424.157,5064419.732,15.014,-1.748,0.000,72,73
L37,3827163.485,461422.205,5064418.208,12.805,-4.276,0.000,74,75
L38,3827166.919,461419.934,5064415.835,10.139,-8.210,0.000,76,77
L39,3827170.921,461414.774,5064413.298,4.538,-12.417,0.000,78,79
L40,3827172.162,461412.383,5064412.582,2.015,-13.603,0.000,80,81
L41,3827172.205,461407.072,5064413.030,-3.263,-12.860,0.000,82,83
L42,3827172.942,461402.988,5064412.846,-7.405,-13.165,0.000,84,85
L43,3827167.984,461396.999,5064417.109,-12.758,-6.097,0.000,86,87
L44,3827165.042,461395.661,5064419.438,-13.735,-2.234,0.000,88,89
L45,3827160.755,461394.759,5064422.738,-14.117,3.237,0.000,90,91
L46,3827210.139,461382.163,5064386.807,-32.530,-56.340,0.000,92,93
L47,3827142.606,461350.044,5064440.402,-56.340,32.530,0.000,94,95
L48,3827158.038,461392.011,5064425.025,-16.521,7.030,0.000,1,0
L49,3827155.919,461390.596,5064426.744,-17.672,9.880,0.000,3,2
L50,3827146.763,461401.676,5064432.615,-5.576,19.614,0.000,5,4
L51,3827146.993,461417.710,5064430.993,10.315,16.925,0.000,7,6
L52,3827148.423,461422.189,5064429.515,14.591,14.473,0.000,9,8
L53,3827157.203,461426.789,5064422.509,18.107,2.856,0.000,11,10
L54,3827167.791,461424.771,5064414.744,14.837,-10.020,0.000,13,12
L55,3827173.835,461421.836,5064410.472,11.200,-17.103,0.000,15,14
L56,3827176.094,461407.592,5064410.064,-3.211,-17.779,0.000,17,16
L57,3827175.937,461399.466,5064410.916,-11.260,-16.365,0.000,19,18
L58,3827170.096,461393.115,5064415.875,-16.867,-8.143,0.000,21,20
L59,3827168.379,461385.356,5064417.864,-24.365,-4.843,0.000,23,22
L60,3827158.001,461384.856,5064425.700,-23.620,8.149,0.000,25,24
L61,3827148.547,461390.615,5064432.275,-16.771,19.052,0.000,27,26
L62,3827145.001,461395.280,5064434.516,-11.716,22.767,0.000,29,28
L63,3827141.205,461402.488,5064436.714,-4.105,26.411,0.000,31,30
L64,3827143.944,461419.535,5064433.117,12.492,20.446,0.000,33,32
L65,3827147.017,461426.294,5064430.199,18.834,15.608,0.000,35,34
L66,3827155.610,461434.446,5064423.012,25.900,3.690,0.000,37,36
L67,3827166.974,461432.869,5064414.625,22.975,-10.218,0.000,39,38
L68,3827173.966,461429.178,5064409.710,18.474,-18.366,0.000,41,40
L69,3827179.281,461419.184,5064406.624,7.916,-23.483,0.000,43,42
L70,3827183.026,461403.569,5064405.225,-8.035,-25.803,0.000,45,44
L71,3827176.383,461388.390,5064411.582,-22.310,-15.260,0.000,47,46
L72,3827171.683,461376.251,5064416.208,-33.800,-7.590,0.000,49,48
L73,3827159.778,461378.040,5064424.982,-30.600,6.960,0.000,51,50
L74,3827148.643,461383.295,5064432.865,-24.050,20.030,0.000,53,52
L75,3827143.013,461387.482,5064436.713,-19.220,26.410,0.000,55,54
L76,3827136.751,461405.049,5064439.825,-1.030,31.570,0.000,57,56
L77,3827136.093,461423.050,5064438.692,16.920,29.690,0.000,59,58
L78,3827141.295,461433.094,5064433.880,26.270,21.710,0.000,61,60
L79,3827148.542,461435.025,5064428.265,27.320,12.400,0.000,63,62
L80,3827157.960,461443.089,5064420.468,34.200,-0.530,0.000,65,64
L81,3827172.992,461439.018,5064409.552,28.360,-18.630,0.000,67,66
L82,3827179.005,461433.729,5064405.517,22.390,-25.320,0.000,69,68
L83,3827187.172,461420.955,5064400.541,8.730,-33.570,0.000,71,70
L84,3827187.163,461412.755,5064401.288,0.590,-32.330,0.000,73,72
L85,3827185.405,461392.469,5064404.442,-19.340,-27.100,0.000,75,74
L86,3827180.974,461388.963,5064408.084,-22.290,-21.060,0.000,77,76
L87,3827183.930,461383.699,5064406.341,-27.870,-23.950,0.000,79,78
L88,3827155.691,461368.542,5064428.908,-39.540,13.470,0.000,81,80
L89,3827138.307,461383.329,5064440.620,-22.780,32.890,0.000,83,82
L90,3827129.166,461400.388,5064445.940,-4.750,41.710,0.000,85,84
L91,3827129.602,461416.375,5064444.168,11.070,38.770,0.000,87,86
L92,3827152.814,461449.187,5064423.779,40.870,4.960,0.000,89,88
L93,3827170.327,461443.270,5064411.168,32.900,-15.950,0.000,91,90
L94,3827183.160,461439.055,5064401.917,27.180,-31.290,0.000,93,92
L95,3827191.568,461396.797,5064399.424,-15.780,-35.420,0.000,95,94
H0,3827208.073,461404.305,5064386.357,-10.300,-57.088,0.000,0,1
H1,3827208.889,461409.277,5064385.295,-5.461,-58.849,0.000,2,3
H2,3827211.300,461398.045,5064384.501,-16.901,-60.166,0.000,4,5
H3,3827212.116,461403.018,5064383.439,-12.062,-61.927,0.000,6,7
H4,3827212.933,461407.991,5064382.376,-7.222,-63.689,0.000,8,9
H5,3827213.748,461412.963,5064381.314,-2.383,-65.450,0.000,10,11
H6,3827214.527,461391.785,5064382.644,-23.502,-63.244,0.000,12,13
H7,3827215.343,461396.759,5064381.582,-18.662,-65.005,0.000,14,15
H8,3827216.160,461401.731,5064380.520,-13.823,-66.767,0.000,16,17
H9,3827216.975,461406.703,5064379.458,-8.984,-68.528,0.000,18,19
H10,3827217.791,461411.677,5064378.396,-4.144,-70.289,0.000,20,21
H11,3827218.608,461416.649,5064377.334,0.695,-72.051,0.000,22,23
H12,3827218.570,461390.499,5064379.726,-25.263,-68.083,0.000,24,25
H13,3827219.387,461395.471,5064378.663,-20.424,-69.845,0.000,26,27
H14,3827220.202,461400.444,5064377.601,-15.584,-71.606,0.000,28,29
H15,3827221.018,461405.417,5064376.540,-10.745,-73.367,0.000,30,31
H16,3827221.835,461410.389,5064375.477,-5.906,-75.129,0.000,32,33
H17,3827222.651,461415.362,5064374.415,-1.066,-76.890,0.000,34,35
H18,3827223.430,461394.184,5064375.745,-22.185,-74.684,0.000,36,37
H19,3827224.245,461399.157,5064374.683,-17.346,-76.445,0.000,38,39
H20,3827225.062,461404.130,5064373.621,-12.506,-78.207,0.000,40,41
H21,3827225.878,461409.102,5064372.559,-7.667,-79.968,0.000,42,43
H22,3827228.289,461397.870,5064371.764,-19.107,-81.285,0.000,44,45
H23,3827229.105,461402.843,5064370.702,-14.268,-83.046,0.000,46,47
H24,3827113.384,461359.268,5064461.503,-43.687,67.517,0.000,48,49
H25,3827114.200,461364.240,5064460.441,-38.848,65.756,0.000,50,51
H26,3827116.611,461353.008,5064459.646,-50.288,64.439,0.000,52,53
H27,3827117.427,461357.981,5064458.584,-45.449,62.678,0.000,54,55
H28,3827118.244,461362.954,5064457.522,-40.609,60.916,0.000,56,57
