NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L0,3825843.362,461704.125,5065381.213,0.000,0.000,0.000,0,1
L1,3825841.343,461703.882,5065382.751,0.000,2.550,0.000,2,3
L2,3825842.024,461706.230,5065382.027,2.250,1.350,0.000,4,5
L3,3825844.162,461706.488,5065380.399,2.250,-1.350,0.000,6,7
L4,3825845.381,461704.368,5065379.675,0.000,-2.550,0.000,8,9
L5,3825844.700,461702.020,5065380.399,-2.250,-1.350,0.000,10,11
L6,3825842.562,461701.762,5065382.027,-2.250,1.350,0.000,12,13
L7,3825838.769,461703.572,5065384.711,0.000,5.800,0.000,14,15
L8,3825839.397,461707.402,5065383.893,3.728,4.443,0.000,16,17
L9,3825841.881,461709.700,5065381.820,5.712,1.007,0.000,18,19
L10,3825845.058,461709.389,5065379.464,5.023,-2.900,0.000,20,21
L11,3825847.441,461706.615,5065377.926,1.984,-5.450,0.000,22,23
L12,3825847.915,461702.675,5065377.926,-1.984,-5.450,0.000,24,25
L13,3825846.259,461699.415,5065379.464,-5.023,-2.900,0.000,26,27
L14,3825843.248,461698.358,5065381.820,-5.712,1.007,0.000,28,29
L15,3825840.289,461700.000,5065383.892,-3.728,4.443,0.000,30,31
L16,3825837.949,461698.087,5065385.822,-5.347,7.642,0.000,32,33
L17,3825836.015,461700.952,5065387.015,-2.271,9.620,0.000,34,35
L18,3825835.152,461705.913,5065387.214,2.757,9.951,0.000,36,37
L19,3825838.015,461712.031,5065384.512,8.489,5.470,0.000,38,39
L20,3825840.175,461713.654,5065382.744,9.842,2.538,0.000,40,41
L21,3825843.563,461714.157,5065380.156,9.936,-1.754,0.000,42,43
L22,3825846.650,461712.145,5065378.020,7.569,-5.295,0.000,44,45
L23,3825849.798,461707.693,5065376.060,2.773,-8.545,0.000,46,47
L24,3825851.296,461703.206,5065375.341,-1.861,-9.737,0.000,48,49
L25,3825850.526,461698.997,5065376.299,-5.948,-8.148,0.000,50,51
L26,3825848.101,461696.643,5065378.332,-7.995,-4.776,0.000,52,53
L27,3825844.477,461695.149,5065381.187,-9.045,-0.042,0.000,54,55
L28,3825840.749,461695.728,5065383.933,-8.024,4.511,0.000,56,57
L29,3825834.310,461695.932,5065388.748,-7.051,12.495,0.000,58,59
L30,3825832.465,461699.089,5065389.848,-3.696,14.318,0.000,60,61
L31,3825832.227,461702.203,5065389.745,-0.576,14.147,0.000,62,63
L32,3825833.622,461709.877,5065388.004,6.876,11.260,0.000,64,65
L33,3825833.100,461712.824,5065388.129,9.864,11.468,0.000,66,67
L34,3825838.320,461716.153,5065383.910,12.545,4.472,0.000,68,69
L35,3825842.249,461717.189,5065380.868,13.103,-0.573,0.000,70,71
L36,3825846.302,461718.531,5065377.704,13.951,-5.819,0.000,72,73
L37,3825848.081,461715.904,5065376.606,11.130,-7.640,0.000,74,75
L38,3825850.931,461712.574,5065374.768,7.483,-10.687,0.000,76,77
L39,3825853.693,461706.317,5065373.260,0.940,-13.187,0.000,78,79
L40,3825854.374,461703.627,5065372.992,-1.812,-13.631,0.000,80,81
L41,3825853.238,461698.586,5065374.300,-6.681,-11.462,0.000,82,83
L42,3825853.053,461694.468,5065374.812,-10.747,-10.614,0.000,84,85
L43,3825846.886,461690.504,5065379.799,-13.945,-2.344,0.000,86,87
L44,3825843.717,461690.249,5065382.200,-13.819,1.638,0.000,88,89
L45,3825839.332,461690.870,5065385.436,-12.678,7.003,0.000,90,91
L46,3825891.871,461677.204,5065347.234,-32.530,-56.340,0.000,92,93
L47,3825824.338,461645.085,5065400.829,-56.340,32.530,0.000,94,95
L48,3825836.072,461689.203,5065388.034,-13.943,11.311,0.000,1,0
L49,3825833.688,461688.592,5065389.878,-14.264,14.369,0.000,3,2
L50,3825827.208,461702.225,5065393.510,0.046,20.391,0.000,5,4
L51,3825830.986,461717.319,5065389.310,14.580,13.426,0.000,7,6
L52,3825833.375,461721.067,5065387.178,18.015,9.890,0.000,9,8
L53,3825842.965,461722.402,5065379.859,18.193,-2.246,0.000,11,10
L54,3825852.853,461716.853,5065372.939,11.501,-13.721,0.000,13,12
L55,3825858.103,461711.997,5065369.436,6.052,-19.528,0.000,15,14
L56,3825857.151,461697.742,5065371.440,-7.987,-16.205,0.000,17,16
L57,3825855.196,461690.105,5065373.597,-15.335,-12.627,0.000,19,18
L58,3825848.087,461686.102,5065379.295,-18.459,-3.179,0.000,21,20
L59,3825844.691,461679.349,5065382.455,-24.757,2.060,0.000,23,22
L60,3825834.449,461682.444,5065389.863,-20.459,14.344,0.000,25,24
L61,3825826.497,461691.145,5065395.045,-10.869,22.937,0.000,27,26
L62,3825824.069,461696.777,5065396.359,-4.987,25.114,0.000,29,28
L63,3825821.961,461704.905,5065397.206,3.334,26.519,0.000,31,30
L64,3825828.414,461720.096,5065390.989,17.644,16.210,0.000,33,32
L65,3825832.912,461725.434,5065387.131,22.406,9.812,0.000,35,34
L66,3825843.108,461730.196,5065379.048,25.914,-3.592,0.000,37,36
L67,3825853.852,461724.797,5065371.471,19.269,-16.155,0.000,39,38
L68,3825859.857,461718.900,5065367.496,12.696,-22.746,0.000,41,40
L69,3825862.831,461707.616,5065366.284,1.137,-24.755,0.000,43,42
L70,3825863.025,461691.551,5065367.590,-14.836,-22.588,0.000,45,44
L71,3825853.177,461679.472,5065376.074,-25.650,-8.520,0.000,47,46
L72,3825845.898,461669.600,5065382.430,-34.580,2.020,0.000,49,48
L73,3825834.669,461675.379,5065390.337,-27.500,15.130,0.000,51,50
L74,3825824.970,461684.192,5065396.820,-17.590,25.880,0.000,53,52
L75,3825820.395,461690.087,5065399.721,-11.190,30.690,0.000,55,54
L76,3825818.182,461708.857,5065399.686,7.710,30.630,0.000,57,56
L77,3825821.534,461726.122,5065395.609,24.450,23.870,0.000,59,58
L78,3825828.832,461733.840,5065389.434,31.240,13.630,0.000,61,60
L79,3825836.336,461733.173,5065383.861,29.680,4.390,0.000,63,62
L80,3825847.321,461737.559,5065375.219,32.720,-9.940,0.000,65,64
L81,3825861.086,461728.540,5065365.703,22.120,-25.720,0.000,67,66
L82,3825865.786,461721.472,5065362.814,14.540,-30.510,0.000,69,68
L83,3825870.922,461706.579,5065360.304,-0.860,-34.670,0.000,71,70
L84,3825869.100,461698.826,5065362.373,-8.340,-31.240,0.000,73,72
L85,3825862.880,461680.228,5065368.722,-26.060,-20.710,0.000,75,74
L86,3825857.786,461678.426,5065372.709,-27.240,-14.100,0.000,77,76
L87,3825859.504,461672.438,5065371.961,-33.390,-15.340,0.000,79,78
L88,3825828.576,461667.795,5065395.595,-34.300,23.850,0.000,81,80
L89,3825814.881,461687.771,5065404.069,-12.830,37.900,0.000,83,82
L90,3825809.746,461707.055,5065406.181,6.930,41.400,0.000,85,84
L91,3825813.712,461722.027,5065401.851,21.320,34.220,0.000,87,86
L92,3825843.648,461745.103,5065377.294,40.650,-6.500,0.000,89,88
L93,3825859.429,461733.488,5065366.499,27.230,-24.400,0.000,91,90
L94,3825871.022,461725.094,5065358.556,17.510,-37.570,0.000,93,92
L95,3825869.866,461682.198,5065363.301,-24.940,-29.700,0.000,95,94
H0,3825889.905,461697.519,5065346.875,-12.126,-56.938,0.000,0,1
H1,3825890.150,461702.623,5065346.229,-7.088,-58.009,0.000,2,3
H2,3825893.777,461691.833,5065344.482,-18.234,-60.905,0.000,4,5
H3,3825894.022,461696.936,5065343.837,-13.197,-61.975,0.000,6,7
H4,3825894.267,461702.040,5065343.191,-8.159,-63.046,0.000,8,9
H5,3825894.513,461707.143,5065342.545,-3.122,-64.117,0.000,10,11
H6,3825897.648,461686.148,5065342.090,-24.342,-64.871,0.000,12,13
H7,3825897.894,461691.251,5065341.444,-19.305,-65.942,0.000,14,15
H8,3825898.140,461696.355,5065340.798,-14.267,-67.013,0.000,16,17
H9,3825898.385,461701.458,5065340.153,-9.230,-68.084,0.000,18,19
H10,3825898.630,461706.562,5065339.508,-4.192,-69.154,0.000,20,21
H11,3825898.876,461711.665,5065338.862,0.845,-70.225,0.000,22,23
H12,3825901.766,461685.565,5065339.052,-25.413,-69.909,0.000,24,25
H13,3825902.012,461690.668,5065338.406,-20.376,-70.980,0.000,26,27
H14,3825902.257,461695.772,5065337.761,-15.338,-72.050,0.000,28,29
H15,3825902.502,461700.875,5065337.115,-10.301,-73.121,0.000,30,31
H16,3825902.748,461705.979,5065336.469,-5.263,-74.192,0.000,32,33
H17,3825902.994,461711.082,5065335.824,-0.226,-75.263,0.000,34,35
H18,3825906.129,461690.086,5065335.368,-21.446,-76.017,0.000,36,37
H19,3825906.375,461695.189,5065334.722,-16.409,-77.088,0.000,38,39
H20,3825906.620,461700.293,5065334.077,-11.371,-78.159,0.000,40,41
H21,3825906.865,461705.396,5065333.432,-6.334,-79.229,0.000,42,43
H22,3825910.492,461694.607,5065331.685,-17.480,-82.125,0.000,44,45
H23,3825910.737,461699.711,5065331.039,-12.442,-83.196,0.000,46,47
H24,3825795.216,461652.482,5065422.020,-45.513,67.667,0.000,48,49
H25,3825795.462,461657.586,5065421.374,-40.475,66.596,0.000,50,51
H26,3825799.088,461646.796,5065419.627,-51.621,63.700,0.000,52,53
H27,3825799.333,461651.899,5065418.982,-46.584,62.630,0.000,54,55
H28,3825799.579,461657.003,5065418.337,-41.546,61.559,0.000,56,57
H29,3825799.825,461662.106,5065417.691,-36.509,60.488,0.000,58,59
H30,3825802.959,461641.111,5065417.235,-57.729,59.734,0.000,60,61
H31,3825803.205,461646.214,5065416.590,-52.692,58.663,0.000,62,63
H32,3825803.451,461651.318,5065415.944,-47.654,57.592,0.000,64,65
H33,3825803.697,461656.421,5065415.298,-42.617,56.521,0.000,66,67
H34,3825803.942,461661.525,5065414.653,-37.579,55.451,0.000,68,69
H35,3825804.187,461666.628,5065414.007,-32.542,54.380,0.000,70,71
H36,3825807.077,461640.528,5065414.197,-58.800,54.696,0.000,72,73
H37,3825807.323,461645.631,5065413.551,-53.763,53.625,0.000,74,75
H38,3825807.568,461650.735,5065412.906,-48.725,52.555,0.000,76,77
H39,3825807.814,461655.838,5065412.260,-43.688,51.484,0.000,78,79
H40,3825808.060,461660.942,5065411.615,-38.650,50.413,0.000,80,81
H41,3825808.305,461666.045,5065410.969,-33.613,49.342,0.000,82,83
H42,3825811.440,461645.049,5065410.514,-54.833,48.588,0.000,84,85
H43,3825811.686,461650.152,5065409.868,-49.796,47.517,0.000,86,87
H44,3825811.932,461655.256,5065409.222,-44.758,46.446,0.000,88,89
H45,3825812.177,461660.359,5065408.577,-39.721,45.376,0.000,90,91
H46,3825815.803,461649.570,5065406.830,-50.867,42.480,0.000,92,93
H47,3825816.049,461654.674,5065406.184,-45.829,41.409,0.000,94,95
CLBA,3825843.362,461704.125,5065381.213,0.000,0.000,0.000,-1,-1
CHBA0,3825900.321,461698.615,5065338.957,-12.284,-70.067,0.000,-1,-1
CHBA1,3825805.632,461653.578,5065414.102,-45.671,54.538,0.000,-1,-1
CHBA,3825852.977,461676.097,5065376.530,-28.978,-7.765,0.000,-1,-1
