NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L0,3826391.312,461869.528,5064955.653,0.000,0.000,0.000,0,1
L1,3826389.293,461869.285,5064957.191,0.000,2.550,0.000,2,3
L2,3826389.974,461871.633,5064956.467,2.250,1.350,0.000,4,5
L3,3826392.112,461871.891,5064954.839,2.250,-1.350,0.000,6,7
L4,3826393.331,461869.771,5064954.115,0.000,-2.550,0.000,8,9
L5,3826392.650,461867.423,5064954.839,-2.250,-1.350,0.000,10,11
L6,3826390.512,461867.165,5064956.467,-2.250,1.350,0.000,12,13
L7,3826391.750,461875.249,5064954.807,5.628,-1.403,0.000,14,15
L8,3826394.620,461873.360,5064952.823,3.409,-4.692,0.000,16,17
L9,3826395.943,461869.678,5064952.164,-0.405,-5.786,0.000,18,19
L10,3826395.098,461865.926,5064953.137,-4.029,-4.172,0.000,20,21
L11,3826392.482,461863.859,5064955.287,-5.768,-0.606,0.000,22,23
L12,3826389.319,461864.445,5064957.609,-4.808,3.243,0.000,24,25
L13,3826387.088,461867.409,5064959.015,-1.599,5.575,0.000,26,27
L14,3826386.833,461871.364,5064958.849,2.359,5.299,0.000,28,29
L15,3826388.675,461874.461,5064957.187,5.213,2.543,0.000,30,31
L16,3826387.625,461877.855,5064957.668,8.708,3.340,0.000,32,33
L17,3826390.228,461879.353,5064955.579,9.884,-0.124,0.000,34,35
L18,3826394.262,461878.937,5064952.588,8.989,-5.082,0.000,36,37
L19,3826398.494,461873.670,5064949.888,3.253,-9.560,0.000,38,39
L20,3826399.352,461870.579,5064949.523,0.082,-10.164,0.000,40,41
L21,3826399.102,461866.332,5064950.095,-4.105,-9.216,0.000,42,43
L22,3826396.947,461863.188,5064951.996,-6.969,-6.063,0.000,44,45
L23,3826392.877,461860.690,5064955.277,-8.962,-0.623,0.000,46,47
L24,3826389.093,461860.198,5064958.162,-8.998,4.161,0.000,48,49
L25,3826385.954,461862.369,5064960.322,-6.467,7.742,0.000,50,51
L26,3826384.576,461865.997,5064961.028,-2.700,8.913,0.000,52,53
L27,3826384.097,461870.822,5064960.952,2.148,8.786,0.000,54,55
L28,3826385.255,461875.162,5064959.690,6.318,6.694,0.000,56,57
L29,3826386.634,461882.894,5064957.956,13.830,3.818,0.000,58,59
L30,3826389.446,461884.197,5064955.728,14.787,0.123,0.000,60,61
L31,3826391.922,461883.568,5064953.926,13.866,-2.864,0.000,62,63
L32,3826397.646,461879.620,5064949.987,9.262,-9.396,0.000,64,65
L33,3826400.043,461879.384,5064948.208,8.741,-12.345,0.000,66,67
L34,3826401.653,461872.088,5064947.659,1.305,-13.255,0.000,68,69
L35,3826401.716,461867.029,5064948.069,-3.726,-12.575,0.000,70,71
L36,3826401.996,461861.729,5064948.339,-9.021,-12.128,0.000,72,73
L37,3826399.609,461860.349,5064950.255,-10.106,-8.951,0.000,74,75
L38,3826396.471,461857.882,5064952.833,-12.180,-4.675,0.000,76,77
L39,3826391.065,461856.381,5064957.026,-13.023,2.278,0.000,78,79
L40,3826388.837,461856.349,5064958.702,-12.788,5.056,0.000,80,81
L41,3826385.118,461859.208,5064961.235,-9.505,9.256,0.000,82,83
L42,3826381.941,461860.644,5064963.490,-7.699,12.996,0.000,84,85
L43,3826380.016,461869.274,5064964.155,1.099,14.097,0.000,86,87
L44,3826380.417,461873.184,5064963.500,4.933,13.012,0.000,88,89
L45,3826381.732,461878.307,5064962.050,9.862,10.607,0.000,90,91
L46,3826399.092,461804.941,5064955.651,-65.054,0.000,0.000,92,93
L47,3826339.792,461863.321,5064994.886,0.000,65.054,0.000,94,95
L48,3826381.048,461882.744,5064962.162,14.349,10.793,0.000,1,0
L49,3826381.023,461885.807,5064961.904,17.393,10.365,0.000,3,2
L50,3826392.889,461889.635,5064952.652,19.774,-4.978,0.000,5,4
L51,3826403.952,461880.620,5064945.163,9.500,-17.395,0.000,7,6
L52,3826406.423,461876.625,5064943.669,5.238,-19.872,0.000,9,8
L53,3826405.648,461864.628,5064945.335,-6.580,-17.109,0.000,11,10
L54,3826399.446,461854.296,5064950.924,-16.096,-7.840,0.000,13,12
L55,3826394.662,461849.372,5064954.960,-20.412,-1.148,0.000,15,14
L56,3826383.719,461854.721,5064962.690,-13.792,11.670,0.000,17,16
L57,3826378.131,461859.335,5064966.468,-8.543,17.934,0.000,19,18
L58,3826376.354,461869.117,5064966.918,1.381,18.679,0.000,21,20
L59,3826371.728,461875.214,5064969.839,7.988,23.523,0.000,23,22
L60,3826376.082,461886.698,5064965.533,18.868,16.381,0.000,25,24
L61,3826384.378,461893.757,5064958.668,24.885,4.998,0.000,27,26
L62,3826389.233,461895.036,5064954.908,25.574,-1.237,0.000,29,28
L63,3826395.974,461895.195,5064949.834,24.925,-9.651,0.000,31,30
L64,3826406.605,461882.913,5064942.964,11.460,-21.041,0.000,33,32
L65,3826409.919,461875.899,5064941.111,4.100,-24.114,0.000,35,34
L66,3826411.703,461862.159,5064941.013,-9.755,-24.275,0.000,37,36
L67,3826405.456,461850.748,5064946.734,-20.337,-14.788,0.000,39,38
L68,3826399.717,461845.217,5064951.542,-25.142,-6.816,0.000,41,40
L69,3826390.348,461844.941,5064958.599,-24.295,4.886,0.000,43,42
L70,3826377.776,461849.437,5064967.630,-18.328,19.860,0.000,45,44
L71,3826370.215,461864.909,5064971.906,-2.062,26.950,0.000,47,46
