NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L0,3827946.312,459792.315,5063989.756,0.000,0.000,0.000,0,1
L1,3827944.292,459792.072,5063991.294,0.000,2.550,0.000,2,3
L2,3827944.974,459794.420,5063990.570,2.250,1.350,0.000,4,5
L3,3827947.112,459794.678,5063988.942,2.250,-1.350,0.000,6,7
L4,3827948.332,459792.558,5063988.218,0.000,-2.550,0.000,8,9
L5,3827947.650,459790.210,5063988.942,-2.250,-1.350,0.000,10,11
L6,3827945.512,459789.952,5063990.570,-2.250,1.350,0.000,12,13
L7,3827950.846,459793.269,5063986.267,0.405,-5.786,0.000,14,15
L8,3827950.436,459789.378,5063986.926,-3.409,-4.692,0.000,16,17
L9,3827948.096,459786.861,5063988.909,-5.628,-1.403,0.000,18,19
L10,3827944.921,459786.897,5063991.289,-5.213,2.543,0.000,20,21
L11,3827942.397,459789.467,5063992.951,-2.359,5.299,0.000,22,23
L12,3827941.705,459793.371,5063993.118,1.599,5.575,0.000,24,25
L13,3827943.169,459796.779,5063991.712,4.808,3.243,0.000,26,27
L14,3827946.102,459798.099,5063989.391,5.768,-0.606,0.000,28,29
L15,3827949.135,459796.713,5063987.241,4.029,-4.172,0.000,30,31
L16,3827951.353,459798.832,5063985.385,5.867,-7.250,0.000,32,33
L17,3827953.436,459796.132,5063984.065,2.937,-9.438,0.000,34,35
L18,3827954.572,459791.239,5063983.654,-2.056,-10.119,0.000,36,37
L19,3827952.069,459784.863,5063986.108,-8.087,-6.048,0.000,38,39
L20,3827950.014,459783.050,5063987.814,-9.641,-3.219,0.000,40,41
L21,3827946.675,459782.252,5063990.392,-10.034,1.056,0.000,42,43
L22,3827943.494,459783.998,5063992.622,-7.920,4.754,0.000,44,45
L23,3827940.116,459788.182,5063994.780,-3.362,8.331,0.000,46,47
L24,3827938.376,459792.544,5063995.692,1.177,9.843,0.000,48,49
L25,3827938.905,459796.826,5063994.908,5.365,8.543,0.000,50,51
L26,3827941.183,459799.394,5063992.966,7.642,5.322,0.000,52,53
L27,3827944.701,459801.206,5063990.162,9.020,0.672,0.000,54,55
L28,3827948.438,459800.950,5063987.381,8.319,-3.940,0.000,56,57
