NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L94,3829242.108,469130.074,5062154.729,-29.300,29.316,0.000,93,92
L95,3829231.376,469171.662,5062159.025,13.273,36.438,0.000,95,94
H0,3829190.330,469144.698,5062192.275,4.345,19.123,0.000,0,1
H1,3829192.229,469149.124,5062190.449,8.512,16.096,0.000,2,3
H2,3829194.128,469153.549,5062188.624,12.678,13.069,0.000,4,5
H3,3829196.027,469157.974,5062186.799,16.844,10.042,0.000,6,7
H4,3829193.991,469142.090,5062189.762,1.318,14.957,0.000,8,9
H5,3829195.890,469146.516,5062187.937,5.485,11.930,0.000,10,11
H6,3829197.789,469150.941,5062186.112,9.651,8.903,0.000,12,13
H7,3829199.689,469155.366,5062184.286,13.817,5.875,0.000,14,15
H8,3829193.855,469130.632,5062190.900,-10.042,16.844,0.000,16,17
H9,3829195.754,469135.058,5062189.075,-5.875,13.817,0.000,18,19
H10,3829197.653,469139.483,5062187.249,-1.709,10.790,0.000,20,21
H11,3829199.552,469143.908,5062185.424,2.457,7.763,0.000,22,23
H12,3829201.451,469148.334,5062183.598,6.624,4.736,0.000,24,25
H13,3829203.350,469152.758,5062181.773,10.790,1.709,0.000,26,27
H14,3829205.249,469157.184,5062179.948,14.957,-1.318,0.000,28,29
H15,3829207.148,469161.609,5062178.122,19.123,-4.345,0.000,30,31
H16,3829197.517,469128.024,5062188.387,-13.069,12.678,0.000,32,33
H17,3829199.416,469132.449,5062186.562,-8.903,9.651,0.000,34,35
H18,3829201.314,469136.875,5062184.737,-4.736,6.624,0.000,36,37
H19,3829203.214,469141.300,5062182.911,-0.570,3.597,0.000,38,39
H20,3829205.112,469145.726,5062181.086,3.597,0.570,0.000,40,41
H21,3829207.011,469150.151,5062179.260,7.763,-2.457,0.000,42,43
H22,3829208.911,469154.577,5062177.435,11.930,-5.485,0.000,44,45
H23,3829210.810,469159.002,5062175.609,16.096,-8.512,0.000,46,47
H24,3829201.178,469125.416,5062185.875,-16.096,8.512,0.000,48,49
H25,3829203.077,469129.841,5062184.049,-11.930,5.485,0.000,50,51
H26,3829204.977,469134.267,5062182.224,-7.763,2.457,0.000,52,53
H27,3829206.876,469138.692,5062180.398,-3.597,-0.570,0.000,54,55
H28,3829208.774,469143.118,5062178.573,0.570,-3.597,0.000,56,57
H29,3829210.674,469147.543,5062176.747,4.736,-6.624,0.000,58,59
H30,3829212.572,469151.969,5062174.922,8.903,-9.651,0.000,60,61
H31,3829214.471,469156.394,5062173.097,13.069,-12.678,0.000,62,63
H32,3829204.840,469122.809,5062183.362,-19.123,4.345,0.000,64,65
H33,3829206.739,469127.234,5062181.536,-14.957,1.318,0.000,66,67
H34,3829208.638,469131.660,5062179.711,-10.790,-1.709,0.000,68,69
H35,3829210.537,469136.084,5062177.886,-6.624,-4.736,0.000,70,71
H36,3829212.436,469140.510,5062176.060,-2.457,-7.763,0.000,72,73
H37,3829214.335,469144.935,5062174.235,1.709,-10.790,0.000,74,75
H38,3829216.234,469149.360,5062172.409,5.875,-13.817,0.000,76,77
H39,3829218.133,469153.786,5062170.584,10.042,-16.844,0.000,78,79
H40,3829212.299,469129.052,5062177.198,-13.817,-5.875,0.000,80,81
H41,3829214.199,469133.477,5062175.372,-9.651,-8.903,0.000,82,83
H42,3829216.098,469137.902,5062173.547,-5.485,-11.930,0.000,84,85
H43,3829217.997,469142.328,5062171.722,-1.318,-14.957,0.000,86,87
H44,3829215.961,469126.444,5062174.685,-16.844,-10.042,0.000,88,89
H45,3829217.860,469130.869,5062172.860,-12.678,-13.069,0.000,90,91
H46,3829219.759,469135.294,5062171.035,-8.512,-16.096,0.000,92,93
H47,3829221.658,469139.720,5062169.209,-4.345,-19.123,0.000,94,95
CLBA,3829261.821,469161.961,5062137.050,0.000,0.000,0.000,-1,-1
CHBA,3829205.994,469142.209,5062180.742,0.000,0.000,0.000,-1,-1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1
