NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
H30,3826623.687,461013.397,5064858.663,-7.091,11.050,0.000,60,61
H31,3826626.193,461017.301,5064856.429,-3.514,7.346,0.000,62,63
H32,3826628.699,461021.207,5064854.195,0.064,3.641,0.000,64,65
H33,3826631.205,461025.112,5064851.961,3.641,-0.064,0.000,66,67
H34,3826633.711,461029.018,5064849.727,7.219,-3.768,0.000,68,69
H35,3826636.217,461032.923,5064847.493,10.796,-7.473,0.000,70,71
H36,3826626.963,461010.059,5064856.505,-10.796,7.473,0.000,72,73
H37,3826629.469,461013.964,5064854.271,-7.219,3.768,0.000,74,75
H38,3826631.975,461017.870,5064852.037,-3.641,0.064,0.000,76,77
H39,3826634.481,461021.775,5064849.803,-0.064,-3.641,0.000,78,79
H40,3826636.987,461025.681,5064847.569,3.514,-7.346,0.000,80,81
H41,3826639.493,461029.585,5064845.335,7.091,-11.050,0.000,82,83
H42,3826632.745,461010.628,5064852.114,-10.923,0.191,0.000,84,85
H43,3826635.251,461014.533,5064849.880,-7.346,-3.514,0.000,86,87
H44,3826637.758,461018.439,5064847.645,-3.768,-7.219,0.000,88,89
H45,3826640.263,461022.344,5064845.412,-0.191,-10.923,0.000,90,91
H46,3826638.527,461011.197,5064847.722,-11.050,-7.091,0.000,92,93
H47,3826641.034,461015.102,5064845.488,-7.473,-10.796,0.000,94,95
CLBA,3826669.146,461069.226,5064819.494,35.300,-121.100,0.000,-1,-1
CHBA0,3826701.556,460988.926,5064802.425,-48.300,-149.400,0.000,-1,-1
CHBA1,3826631.590,461021.491,5064851.999,-7.600,-67.200,0.000,-1,-1
CHBA ,3826666.573,461005.209,5064827.212,-27.950,-108.300,0.000,-1,-1
