NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
H69,3370280.694,712123.088,5349985.854,-3.523,-9.679,0.000,138,139
H70,3370281.464,712128.050,5349984.709,1.317,-11.440,0.000,140,141
H71,3370282.235,712133.012,5349983.564,6.156,-13.202,0.000,142,143
H72,3370283.005,712137.973,5349982.419,10.995,-14.963,0.000,144,145
H73,3370283.775,712142.935,5349981.275,15.835,-16.724,0.000,146,147
H74,3370284.546,712147.896,5349980.129,20.674,-18.486,0.000,148,149
H75,3370281.914,712101.987,5349987.893,-24.642,-7.473,0.000,150,151
H76,3370282.684,712106.950,5349986.748,-19.802,-9.234,0.000,152,153
H77,3370283.454,712111.911,5349985.604,-14.963,-10.995,0.000,154,155
H78,3370284.225,712116.872,5349984.459,-10.124,-12.757,0.000,156,157
H79,3370284.995,712121.834,5349983.314,-5.284,-14.518,0.000,158,159
H80,3370285.766,712126.796,5349982.169,-0.445,-16.280,0.000,160,161
H81,3370286.536,712131.758,5349981.024,4.395,-18.041,0.000,162,163
H82,3370287.306,712136.719,5349979.879,9.234,-19.802,0.000,164,165
H83,3370288.077,712141.681,5349978.734,14.073,-21.564,0.000,166,167
H84,3370286.984,712105.695,5349984.209,-21.564,-14.073,0.000,168,169
H85,3370287.755,712110.657,5349983.063,-16.724,-15.835,0.000,170,171
H86,3370288.525,712115.619,5349981.919,-11.885,-17.596,0.000,172,173
H87,3370289.296,712120.580,5349980.774,-7.046,-19.358,0.000,174,175
H88,3370290.066,712125.542,5349979.629,-2.206,-21.119,0.000,176,177
H89,3370290.836,712130.503,5349978.484,2.633,-22.880,0.000,178,179
H90,3370291.607,712135.466,5349977.339,7.473,-24.642,0.000,180,181
H91,3370292.056,712109.403,5349980.523,-18.486,-20.674,0.000,182,183
H92,3370292.827,712114.365,5349979.378,-13.646,-22.436,0.000,184,185
H93,3370293.597,712119.326,5349978.234,-8.807,-24.197,0.000,186,187
H94,3370294.367,712124.288,5349977.089,-3.968,-25.958,0.000,188,189
H95,3370295.138,712129.250,5349975.944,0.872,-27.720,0.000,190,191
CLBA,3370287.366,712053.586,5349991.228,0.000,0.000,0.000,-1,-1
CHBA,3370272.092,712125.596,5349990.934,0.000,0.000,0.000,-1,-1
