NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
H59,3796383.406,877619.359,5032708.765,5.150,-5.150,0.000,118,119
H60,3796382.537,877624.425,5032708.438,10.300,-5.150,0.000,120,121
H61,3796381.668,877629.490,5032708.110,15.450,-5.150,0.000,122,123
H62,3796380.799,877634.556,5032707.782,20.600,-5.150,0.000,124,125
H63,3796379.929,877639.621,5032707.454,25.750,-5.150,0.000,126,127
H64,3796392.645,877589.451,5032707.553,-25.750,-10.300,0.000,128,129
H65,3796391.776,877594.516,5032707.225,-20.600,-10.300,0.000,130,131
H66,3796390.906,877599.582,5032706.897,-15.450,-10.300,0.000,132,133
H67,3796390.037,877604.647,5032706.570,-10.300,-10.300,0.000,134,135
H68,3796389.168,877609.713,5032706.242,-5.150,-10.300,0.000,136,137
H69,3796388.298,877614.778,5032705.914,0.000,-10.300,0.000,138,139
H70,3796387.429,877619.844,5032705.586,5.150,-10.300,0.000,140,141
H71,3796386.560,877624.909,5032705.259,10.300,-10.300,0.000,142,143
H72,3796385.691,877629.975,5032704.931,15.450,-10.300,0.000,144,145
H73,3796384.821,877635.040,5032704.603,20.600,-10.300,0.000,146,147
H74,3796383.952,877640.106,5032704.276,25.750,-10.300,0.000,148,149
H75,3796395.798,877595.001,5032704.046,-20.600,-15.450,0.000,150,151
H76,3796394.929,877600.066,5032703.718,-15.450,-15.450,0.000,152,153
H77,3796394.060,877605.132,5032703.391,-10.300,-15.450,0.000,154,155
H78,3796393.190,877610.198,5032703.063,-5.150,-15.450,0.000,156,157
H79,3796392.321,877615.263,5032702.735,0.000,-15.450,0.000,158,159
H80,3796391.452,877620.329,5032702.408,5.150,-15.450,0.000,160,161
H81,3796390.583,877625.394,5032702.080,10.300,-15.450,0.000,162,163
H82,3796389.713,877630.460,5032701.752,15.450,-15.450,0.000,164,165
H83,3796388.844,877635.525,5032701.424,20.600,-15.450,0.000,166,167
H84,3796398.952,877600.551,5032700.540,-15.450,-20.600,0.000,168,169
H85,3796398.082,877605.617,5032700.212,-10.300,-20.600,0.000,170,171
H86,3796397.213,877610.682,5032699.884,-5.150,-20.600,0.000,172,173
H87,3796396.344,877615.748,5032699.556,0.000,-20.600,0.000,174,175
H88,3796395.475,877620.813,5032699.229,5.150,-20.600,0.000,176,177
H89,3796394.605,877625.879,5032698.901,10.300,-20.600,0.000,178,179
H90,3796393.736,877630.944,5032698.573,15.450,-20.600,0.000,180,181
H91,3796402.105,877606.101,5032697.033,-10.300,-25.750,0.000,182,183
H92,3796401.236,877611.167,5032696.705,-5.150,-25.750,0.000,184,185
H93,3796400.367,877616.232,5032696.378,0.000,-25.750,0.000,186,187
H94,3796399.497,877621.298,5032696.050,5.150,-25.750,0.000,188,189
H95,3796398.628,877626.363,5032695.722,10.300,-25.750,0.000,190,191
CLBA,3796327.881,877591.087,5032756.999,0.000,0.000,0.000,-1,-1
CHBA,3796380.254,877613.809,5032712.272,0.000,0.000,0.000,-1,-1
