NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
H34,3825809.319,461646.614,5065411.965,-37.579,55.451,0.000,68,69
H35,3825809.564,461651.717,5065411.319,-32.542,54.380,0.000,70,71
H36,3825812.454,461625.617,5065411.509,-58.800,54.696,0.000,72,73
H37,3825812.700,461630.720,5065410.863,-53.763,53.625,0.000,74,75
H38,3825812.945,461635.824,5065410.218,-48.725,52.555,0.000,76,77
H39,3825813.191,461640.927,5065409.572,-43.688,51.484,0.000,78,79
H40,3825813.437,461646.031,5065408.927,-38.650,50.413,0.000,80,81
H41,3825813.682,461651.134,5065408.281,-33.613,49.342,0.000,82,83
H42,3825816.817,461630.138,5065407.826,-54.833,48.588,0.000,84,85
H43,3825817.063,461635.241,5065407.180,-49.796,47.517,0.000,86,87
H44,3825817.309,461640.345,5065406.534,-44.758,46.446,0.000,88,89
H45,3825817.554,461645.448,5065405.889,-39.721,45.376,0.000,90,91
H46,3825821.180,461634.659,5065404.142,-50.867,42.480,0.000,92,93
H47,3825821.426,461639.763,5065403.496,-45.829,41.409,0.000,94,95
CLBA,3825848.739,461689.214,5065378.525,0.000,0.000,0.000,-1,-1
CHBA0,3825905.698,461683.704,5065336.269,-12.284,-70.067,0.000,-1,-1
CHBA1,3825811.009,461638.667,5065411.414,-45.671,54.538,0.000,-1,-1
CHBA,3825858.354,461661.186,5065373.842,-28.978,-7.765,0.000,-1,-1
