NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
H0,3811635.708,453452.027,5076739.991,-5.799,18.734,0.000,0,1
H1,3811635.522,453457.164,5076739.666,-0.677,18.195,0.000,2,3
H2,3811635.336,453462.300,5076739.342,4.445,17.657,0.000,4,5
H3,3811635.149,453467.437,5076739.017,9.567,17.119,0.000,6,7
H4,3811639.829,453451.982,5076736.902,-6.337,13.612,0.000,8,9
H5,3811639.642,453457.118,5076736.578,-1.215,13.074,0.000,10,11
H6,3811639.457,453462.255,5076736.253,3.907,12.535,0.000,12,13
H7,3811639.270,453467.390,5076735.928,9.028,11.997,0.000,14,15
H8,3811644.322,453441.663,5076734.462,-17.119,9.567,0.000,16,17
H9,3811644.136,453446.800,5076734.137,-11.997,9.028,0.000,18,19
H10,3811643.950,453451.936,5076733.813,-6.875,8.490,0.000,20,21
H11,3811643.763,453457.073,5076733.489,-1.753,7.952,0.000,22,23
H12,3811643.577,453462.208,5076733.164,3.368,7.414,0.000,24,25
H13,3811643.391,453467.345,5076732.839,8.490,6.875,0.000,26,27
H14,3811643.204,453472.482,5076732.515,13.612,6.337,0.000,28,29
H15,3811643.018,453477.618,5076732.191,18.734,5.799,0.000,30,31
H16,3811648.442,453441.618,5076731.373,-17.657,4.445,0.000,32,33
H17,3811648.256,453446.754,5076731.049,-12.535,3.907,0.000,34,35
H18,3811648.070,453451.890,5076730.724,-7.414,3.368,0.000,36,37
H19,3811647.884,453457.026,5076730.400,-2.292,2.830,0.000,38,39
H20,3811647.697,453462.163,5076730.075,2.830,2.292,0.000,40,41
H21,3811647.512,453467.300,5076729.750,7.952,1.753,0.000,42,43
H22,3811647.325,453472.436,5076729.426,13.074,1.215,0.000,44,45
H23,3811647.139,453477.572,5076729.102,18.195,0.677,0.000,46,47
H24,3811652.563,453441.572,5076728.284,-18.195,-0.677,0.000,48,49
H25,3811652.377,453446.708,5076727.960,-13.074,-1.215,0.000,50,51
H26,3811652.190,453451.844,5076727.636,-7.952,-1.753,0.000,52,53
H27,3811652.005,453456.981,5076727.311,-2.830,-2.292,0.000,54,55
H28,3811651.818,453462.118,5076726.986,2.292,-2.830,0.000,56,57
H29,3811651.632,453467.254,5076726.662,7.414,-3.368,0.000,58,59
H30,3811651.446,453472.390,5076726.337,12.535,-3.907,0.000,60,61
H31,3811651.260,453477.526,5076726.013,17.657,-4.445,0.000,62,63
H32,3811656.684,453441.526,5076725.195,-18.734,-5.799,0.000,64,65
H33,3811656.498,453446.662,5076724.871,-13.612,-6.337,0.000,66,67
H34,3811656.311,453451.799,5076724.547,-8.490,-6.875,0.000,68,69
H35,3811656.125,453456.936,5076724.222,-3.368,-7.414,0.000,70,71
H36,3811655.939,453462.071,5076723.897,1.753,-7.952,0.000,72,73
H37,3811655.752,453467.208,5076723.573,6.875,-8.490,0.000,74,75
H38,3811655.566,453472.344,5076723.249,11.997,-9.028,0.000,76,77
H39,3811655.380,453477.481,5076722.924,17.119,-9.567,0.000,78,79
H40,3811660.432,453451.754,5076721.458,-9.028,-11.997,0.000,80,81
H41,3811660.245,453456.889,5076721.133,-3.907,-12.535,0.000,82,83
H41,3811660.060,453462.026,5076720.808,1.215,-13.074,0.000,84,85
H43,3811659.873,453467.162,5076720.484,6.337,-13.612,0.000,86,87
H44,3811664.553,453451.707,5076718.369,-9.567,-17.119,0.000,88,89
H45,3811664.366,453456.844,5076718.044,-4.445,-17.657,0.000,90,91
H46,3811664.180,453461.980,5076717.720,0.677,-18.195,0.000,92,93
H47,3811663.994,453467.117,5076717.395,5.799,-18.734,0.000,94,95
CLBA,3811596.257,453444.359,5076770.170,0.000,0.000,0.000,-1,-1
CHBA,3811649.851,453459.572,5076728.693,0.000,0.000,0.000,-1,-1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1
